file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,baseline_rate_hz,n_epochs_per_size,pre_time_ms,spikes_pre_mean,spikes_stim_mean,spikes_stim_sem,spikes_tail_mean,spikes_tail_sem,spot_sizes,stim_time_ms,tail_time_ms,cell_name,cell_type,orientation,feeding_condition,cell_number,x,y,quadrant
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,6.66666666666667,3.33333333333333,0.408248290463863,57.6666666666667,0.816496580927726,59,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,6.66666666666667,3.33333333333333,0.408248290463863,70.3333333333333,2.94392028877595,82,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,8.66666666666667,3.66666666666667,0.816496580927726,72.3333333333333,4.54606056566195,115,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,6.33333333333333,1.66666666666667,0.408248290463863,77.6666666666667,3.18852107828483,160,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,6.66666666666667,0.666666666666667,0.816496580927726,74.3333333333333,1.08012344973464,224,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,8,0.666666666666667,0.408248290463863,68,3.08220700148449,314,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,7,1.33333333333333,1.08012344973464,68.3333333333333,1.47196014438797,439,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,7.66666666666667,1,0.707106781186547,69.6666666666667,2.16024689946929,614,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,7.66666666666667,0.666666666666667,0.408248290463863,70.6666666666667,4.08248290463863,858,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020526A,27,SpotsMultiSize_Cell_attached_Current_clamp,12,11040,1,4274,Left,14.8333,3,500,8.33333333333333,1.33333333333333,1.08012344973464,68.6666666666667,1.77951304200522,1200,1000,1000,020526Ac2,unclassified,ventral down,chow,2,2174,-1148,VN
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,0,0,0,0,30,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,0,0,0.25,0.288675134594813,42,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,0.25,0.288675134594813,0.25,0.288675134594813,59,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,2.25,0.288675134594813,0,0,82,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,7.25,2.32737334062816,0,0,115,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,16.75,1.44337567297406,0,0,160,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,19,1.41421356237309,0,0,224,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,16.75,0.288675134594813,0,0,314,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,13.5,1.66666666666667,0,0,439,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,9.75,0.866025403784439,0,0,614,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,5.75,0.986013297183269,0,0,858,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,28,SpotsMultiSize_Cell_attached_Current_clamp,2,11064,1,4276,Left,0,4,500,0,4,1.05409255338946,0,0,1200,1000,1000,020326Ac15,F-mini-ON,ventral down,HFD,15,-361,419,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,31.6666666666667,59.3333333333333,2.67706306736817,64.3333333333333,1.47196014438797,30,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,29.3333333333333,58.6666666666667,3.48807492274273,63,4.30116263352131,42,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,31.6666666666667,55,4.63680924774785,58.6666666666667,1.77951304200522,59,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,29,51.6666666666667,1.08012344973464,57,2.12132034355964,82,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,34,49,6.04152298679729,64.6666666666667,5.01663898109747,115,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,29.6666666666667,34.6666666666667,3.62859017617954,48,1.22474487139159,160,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,31.6666666666667,29,1.87082869338697,46,3.67423461417477,224,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,27.6666666666667,38,5.61248608016091,41.6666666666667,0.816496580927726,314,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,30.6666666666667,62,2.82842712474619,47,3.08220700148449,439,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,31,72,1.87082869338697,47.3333333333333,1.08012344973464,614,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,31,78,4.63680924774785,50.3333333333333,2.16024689946929,858,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,29,SpotsMultiSize_Cell_attached_Current_clamp,3,11059,1,4276,Left,61.3889,3,500,31,78.6666666666667,0.408248290463863,49.3333333333333,4.70814896394185,1200,1000,1000,020326Ac10,OFF sustained alpha,ventral down,HFD,10,-895,343,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,0,0,0,0,30,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,0,0,0,0,42,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,0.666666666666667,0.816496580927726,0,0,59,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,0.666666666666667,0.408248290463863,0,0,82,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,4.33333333333333,0.816496580927726,0,0,115,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,27.6666666666667,1.08012344973464,0,0,160,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,44.3333333333333,2.16024689946929,0,0,224,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,41,10.8857705285386,0.333333333333333,0.408248290463863,314,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,18.6666666666667,1.77951304200522,0,0,439,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,7,2.44948974278318,0,0,614,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,2,1.41421356237309,0,0,858,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,30,SpotsMultiSize_Cell_attached_Current_clamp,4,11060,1,4276,Left,0,3,500,0,4,3.74165738677394,1,0.707106781186547,1200,1000,1000,020326Ac11,ON alpha,ventral down,HFD,11,-857,379,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,0,0,0,0,30,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,0,0,0,0,42,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,0,0,0,0,59,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,0.666666666666667,0.816496580927726,0,0,82,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,6,0.707106781186547,0,0,115,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,12,1.22474487139159,0,0,160,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,22,6.16441400296898,0,0,224,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,26.6666666666667,2.85773803324704,0,0,314,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,19.3333333333333,2.85773803324704,0,0,439,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,20.3333333333333,2.85773803324704,0,0,614,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,14,4.63680924774785,0,0,858,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,31,SpotsMultiSize_Cell_attached_Current_clamp,5,11066,1,4276,Left,0,3,500,0,8,1.87082869338697,0,0,1200,1000,1000,020326Ac17,ON alpha,ventral down,HFD,17,-465,283,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0.666666666666667,4,1.22474487139159,0,0,30,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,1,7.66666666666667,1.08012344973464,0,0,42,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0,5.66666666666667,0.816496580927726,0.666666666666667,0.816496580927726,59,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,1,18,3.67423461417477,2.33333333333333,1.08012344973464,82,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0,21,1.87082869338697,3.66666666666667,0.816496580927726,115,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0.333333333333333,19.6666666666667,0.408248290463863,8.33333333333333,2.16024689946929,160,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0,19.6666666666667,1.47196014438797,17.6666666666667,2.16024689946929,224,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0,10.3333333333333,2.16024689946929,28.3333333333333,1.47196014438797,314,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0.333333333333333,4.66666666666667,0.408248290463863,21.3333333333333,1.08012344973464,439,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0,3,1.22474487139159,11.3333333333333,1.08012344973464,614,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0,5,1.22474487139159,5.33333333333333,1.08012344973464,858,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,32,SpotsMultiSize_Cell_attached_Current_clamp,6,11070,1,4276,Left,0.666667,3,500,0.666666666666667,7,1.22474487139159,3.66666666666667,2.16024689946929,1200,1000,1000,020326Ac2,ON horizontal OS small RF,ventral down,HFD,2,-589,719,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,16.3333333333333,31.3333333333333,0.816496580927726,31,1.41421356237309,30,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,16.3333333333333,30.3333333333333,3.48807492274273,30.3333333333333,1.63299316185545,42,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,18,27.6666666666667,2.27303028283098,32.6666666666667,1.77951304200522,59,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,16.3333333333333,23.3333333333333,3.18852107828483,34.6666666666667,1.08012344973464,82,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,17.3333333333333,14.6666666666667,1.77951304200522,40,2.82842712474619,115,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,16.3333333333333,8.33333333333333,0.816496580927726,44.3333333333333,1.08012344973464,160,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,16.6666666666667,7.66666666666667,2.67706306736817,38,6.74536878161602,224,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,14.6666666666667,5.66666666666667,1.47196014438797,27,0.707106781186547,314,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,17.3333333333333,7.33333333333333,1.08012344973464,26.6666666666667,2.27303028283098,439,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,17,10.3333333333333,2.27303028283098,26.3333333333333,1.77951304200522,614,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,17.3333333333333,11,2.54950975679639,21,3.08220700148449,858,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,33,SpotsMultiSize_Cell_attached_Current_clamp,7,11071,1,4276,Left,33.4444,3,500,17,12.6666666666667,2.85773803324704,27.3333333333333,1.77951304200522,1200,1000,1000,020326Ac3,OFF sustained alpha,ventral down,HFD,3,-582,700,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,42.3333333333333,96.6666666666667,9.0921211313239,102.666666666667,4.08248290463863,30,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,48.6666666666667,94.3333333333333,2.67706306736817,95.3333333333333,5.8878405775519,42,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,49.3333333333333,92,4.41588043316392,100.666666666667,6.01387285088957,59,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,46.6666666666667,64,13.5462171841441,96.6666666666667,6.41612551830672,82,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,47.3333333333333,24.3333333333333,4.70814896394184,81.3333333333333,9.49561302216274,115,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,42.6666666666667,13.3333333333333,3.55902608401044,57,12.7867118525444,160,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,46.6666666666667,7.33333333333333,1.47196014438797,35.6666666666667,6.72061505121865,224,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,46.3333333333333,6,0,33.6666666666667,3.89444048184931,314,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,48.3333333333333,10.6666666666667,0.816496580927726,35,1.22474487139159,439,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,49.3333333333333,15,4.89897948556636,36.6666666666667,9.9079092984679,614,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,46.6666666666667,24,4.30116263352131,50.6666666666667,2.67706306736817,858,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,34,SpotsMultiSize_Cell_attached_Current_clamp,8,11073,1,4276,Left,94.5556,3,500,53,30.3333333333333,3.62859017617954,55.3333333333333,7.82091213776671,1200,1000,1000,020326Ac5,OFF sustained alpha,ventral down,HFD,5,-639,621,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,6,6,6.74536878161602,2,2.44948974278318,30,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1.66666666666667,6.33333333333333,6.57013444814234,3.66666666666667,4.49073119510249,42,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1.66666666666667,15.3333333333333,5.93014895821906,5.66666666666667,2.16024689946929,59,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,2.66666666666667,46.6666666666667,8.84119147324989,15.6666666666667,6.01387285088957,82,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,2.66666666666667,84,12.8646803302686,32,7.34846922834953,115,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,0.333333333333333,128.666666666667,5.8878405775519,71,12.4298028946561,160,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1,128.333333333333,2.16024689946929,86.6666666666667,7.08284312029193,224,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,0.333333333333333,145.333333333333,12.1723730910068,108,11.379806676741,314,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1.33333333333333,114.333333333333,9.7553404177746,81.6666666666667,6.09644705272396,439,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1.66666666666667,103,6.81909084849293,76.6666666666667,2.94392028877595,614,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1.66666666666667,82.3333333333333,12.8322510366134,62.3333333333333,12.576432986609,858,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,35,SpotsMultiSize_Cell_attached_Current_clamp,9,11072,1,4276,Left,3.77778,3,500,1.66666666666667,74.6666666666667,6.41612551830672,65.6666666666667,8.13428956127495,1200,1000,1000,020326Ac4,ON alpha,ventral down,HFD,4,-622,594,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,0.333333333333333,0.408248290463863,0,0,30,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,2.66666666666667,0.816496580927726,0,0,42,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,9.33333333333333,0.408248290463863,0,0,59,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,19,2.54950975679639,0,0,82,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,22.6666666666667,2.67706306736817,0,0,115,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,28.6666666666667,1.77951304200522,0,0,160,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
020326A,36,SpotsMultiSize_Cell_attached_Current_clamp,10,11075,1,4276,Left,0,3,500,0,29.6666666666667,1.77951304200522,0,0,224,1000,1000,020326Ac7,ON transient small RF,ventral down,HFD,7,-621,589,DT
