file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,charge_stim_mean,charge_stim_sem,charge_tail_mean,charge_tail_sem,holding_current_mean,holding_voltage,mean_traces,n_epochs_per_size,peak_stim_mean,peak_stim_sem,peak_tail_mean,peak_tail_sem,pre_time_ms,sample_rate,spot_sizes,stim_time_ms,tail_time_ms,cell_name,cell_type,orientation,feeding_condition,cell_number,x,y,quadrant
021026A,6,SpotsMultiSize_Whole_cell_Current_clamp_Exc,14,11094,1,4277,Left,-758.663908981417,65.2930935043328,-21.2403542693347,52.6646480213088,-140.578,-60,-162.707348364091,3,-1396.94346690221,76.5530207734181,-779.947289543156,85.6209311663103,500,50000,224,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,6,SpotsMultiSize_Whole_cell_Current_clamp_Exc,14,11094,1,4277,Left,-749.939920499138,51.5645381992001,-56.3593180504137,19.5746365646066,-140.578,-60,-177.62772239282,3,-1567.13800824889,133.782587913048,-865.127604165931,36.2976523836525,500,50000,314,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,6,SpotsMultiSize_Whole_cell_Current_clamp_Exc,14,11094,1,4277,Left,-670.671370091089,29.8710921961449,-51.3620806165235,17.8780091515633,-140.578,-60,-170.972591273206,3,-1319.41972902371,150.730132649337,-793.019401368821,33.3334169244153,500,50000,439,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,6,SpotsMultiSize_Whole_cell_Current_clamp_Exc,14,11094,1,4277,Left,-645.994058622749,1.31426652941298,-80.1600101898572,22.9761818125633,-140.578,-60,-160.453194656728,3,-1365.22069147591,147.810382696622,-787.082006925763,14.9111431310265,500,50000,614,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,6,SpotsMultiSize_Whole_cell_Current_clamp_Exc,14,11094,1,4277,Left,-559.437630645407,28.8205381173637,-57.4835074772339,11.7717210045731,-140.578,-60,-179.559852142891,3,-1085.58524664078,64.9962015408933,-774.29639900989,15.4147370808415,500,50000,858,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,6,SpotsMultiSize_Whole_cell_Current_clamp_Exc,14,11094,1,4277,Left,-569.127253409215,33.3881919555945,-68.0365904940725,11.7493505751772,-140.578,-60,-167.108321359292,3,-1148.94067526391,190.255753945981,-704.548966378784,41.7345256015044,500,50000,1200,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-73.7074756904352,29.1156263594739,-9.01146922158833,25.6228088474567,-618.532,-60,-667.209328456108,3,-258.158217712902,72.3098310549709,-245.062625968834,110.541029823094,500,50000,30,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-70.4365207226138,34.0014781623104,-21.2781123348158,24.6813512720978,-618.532,-60,-563.732707763564,3,-240.031978739614,69.916452433237,-145.357288207866,49.7024689450548,500,50000,42,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-162.350934161044,31.9235782531234,-46.5845199838365,3.34013136903729,-618.532,-60,-617.617837220384,3,-410.073419033994,52.1496996859634,-290.495599461854,55.5978615423767,500,50000,59,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-281.923180003486,110.876211512402,-96.6101844149609,44.2792931415515,-618.532,-60,-660.554197933463,3,-547.955327392144,154.898337621944,-438.36016997415,152.541079561191,500,50000,82,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-456.439576943942,72.9772605636345,-138.322311799289,8.74342762184435,-618.532,-60,-549.885733501708,3,-821.898740982673,93.6860784796592,-600.77624165656,103.477954128965,500,50000,115,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-570.941579518592,41.9675737278758,-182.785579975209,53.3671868908081,-618.532,-60,-582.302676415614,3,-1228.41470994003,84.7033310378896,-681.082532149096,23.3419519570934,500,50000,160,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-607.005197033111,56.8793990098009,-332.387117822375,32.9648174570422,-618.532,-60,-638.656643346874,3,-1264.24260107877,203.353527644313,-714.012114988602,59.4054143203098,500,50000,224,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-625.13771820664,82.1503415863191,-403.951967125045,32.6450851926155,-618.532,-60,-618.691236275588,3,-1189.43969263692,156.570267612871,-763.724921091229,65.9902696659465,500,50000,314,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-477.070585810125,104.461863588676,-317.998340001985,22.2685462296119,-618.532,-60,-654.543111454271,3,-864.23685801948,173.528785127499,-687.446133830963,109.517944721025,500,50000,439,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-383.541978180718,99.7946876828753,-364.581972747826,26.3901484984793,-618.532,-60,-554.716078126334,3,-693.230335512886,161.771527386477,-726.184021790896,45.9653151474394,500,50000,614,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-256.728985394822,105.350017123095,-341.421974789614,7.96592512531566,-618.532,-60,-601.302022291679,3,-604.627265550811,147.892855739044,-723.561115840124,119.184196524125,500,50000,858,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,7,SpotsMultiSize_Whole_cell_Current_clamp_Exc,18,11097,1,4277,Left,-158.996487039271,71.6479467579798,-303.763721118035,35.7692886349252,-618.532,-60,-669.570827757823,3,-386.270081074103,122.787740746515,-648.396798889792,136.096629366375,500,50000,1200,1000,1000,021026Ac6,ON alpha,ventral down,HFD,6,-440,334,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,2.27152610182707,10.2660551301946,3.00302326514419,12.8432566776041,442.012,20,405.756198073092,3,70.2975374312649,13.7937119969393,62.2255305633142,19.8750904308416,500,50000,30,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,11.7052264204307,3.37058620352498,1.62271075711789,5.3448486368617,442.012,20,434.222910723246,3,92.354520217606,4.92328003756764,59.3365767707487,12.0789581930515,500,50000,42,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,9.28344886647091,1.92576782878843,-0.597024575646422,4.22018448637438,442.012,20,482.912575942565,3,108.135885839331,17.8985326737947,70.1802892465948,7.0855196747162,500,50000,59,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,16.9543266219517,13.5284333636748,4.86738202568692,5.6385443244103,442.012,20,435.425124979024,3,102.265768893744,18.2623640831564,79.5954559513391,10.9290462695154,500,50000,82,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,51.5999418883477,33.2310771106432,30.3961314899486,13.2730095356712,442.012,20,410.307440351317,3,141.906910661795,41.8344935964184,109.404211252445,25.1265667466037,500,50000,115,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,68.8862182238606,23.4463918246732,23.0984750482293,17.8697538287721,442.012,20,459.125915352648,3,193.202470823414,11.952243047884,122.271897509001,34.9742293890275,500,50000,160,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,40.9174073383168,16.2659079067861,23.5173803157801,8.43251987931937,442.012,20,452.299057876916,3,113.973744072246,15.8577965332961,101.092884785131,18.7401559268576,500,50000,224,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,40.6585782772311,20.0844991611902,34.480465677679,14.7804613648048,442.012,20,450.195179747526,3,133.407627366569,26.0214962053501,129.328682864695,32.8618941485388,500,50000,314,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,37.4107028691931,10.9155342789753,37.9850612134016,8.79473255988123,442.012,20,481.066314570273,3,140.436599393865,8.46165478743403,117.895100123848,11.1584978572116,500,50000,439,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,34.1223818702902,34.5160471188469,31.8984352078536,21.1115063647785,442.012,20,413.785273780052,3,118.258127773476,49.9337223079461,103.616884969212,34.0112690256576,500,50000,614,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,24.2344263029583,22.7517185007597,22.5006067958272,14.0083901086659,442.012,20,423.231243481768,3,102.197181507351,33.2402344748417,91.0337717374161,14.860970627594,500,50000,858,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,8,SpotsMultiSize_Whole_cell_Current_clamp_Inh,2,11082,1,4277,Left,-2.58758479897937,39.8235860524311,-7.36325101376568,42.3734111363985,442.012,20,499.82944140722,3,-106.184554887837,51.2253209666426,-77.2455389738955,41.9541244091292,500,50000,1200,1000,1000,021026Ac11,ON alpha,ventral down,HFD,11,-676,563,DT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,-25.4693550739208,16.5498079235178,-10.3283035953371,10.3644201455372,512.785,20,492.715134500217,3,-115.670531524868,22.3404554454523,-110.947541111038,4.32578878280145,500,50000,30,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,-19.0359544305012,13.0860813341857,-29.2793542897409,14.5852655621081,512.785,20,539.945021471355,3,-123.442008457818,8.5108533364214,-121.831897707415,9.18891544494805,500,50000,42,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,34.5001559472319,7.03831582367672,-3.64573846214537,12.5251309928328,512.785,20,510.641025551347,3,202.830952947103,13.5159186997899,120.930054736302,28.3516207305471,500,50000,59,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,96.5538771508939,22.9281927134328,6.0493690512152,7.89264606842992,512.785,20,492.071091098341,3,283.641059837906,41.0353386110343,150.431356116478,26.7247898386529,500,50000,82,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,166.983954043591,20.0904584201159,24.2459948357607,13.2734280512196,512.785,20,537.046826577145,3,328.272512519656,24.4932234086891,223.400741404664,20.3930890852964,500,50000,115,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,205.578572809757,15.229605091525,15.3572995375358,7.08709424690224,512.785,20,488.958208644985,3,423.385888784566,29.8603197925914,254.753824707658,16.2955827925415,500,50000,160,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,250.691077406362,15.3366556931801,53.7215914352469,7.8507593177711,512.785,20,503.985904428561,3,462.41041627976,28.0591629715608,302.043588176412,19.9661939711497,500,50000,224,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,259.34890129016,19.155208302711,57.4587295084046,7.38086506257354,512.785,20,523.414563794333,3,509.858009190325,27.9764673841245,313.854114064499,16.6087041288674,500,50000,314,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,212.28377069423,42.7439198193574,48.3706820840829,40.2545607049261,512.785,20,545.097365036747,3,482.285077693513,53.5463911488561,267.603918431848,43.0912990243765,500,50000,439,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,200.821360318516,10.0460201981675,53.5392021999728,5.86705051309284,512.785,20,511.714431724853,3,456.772168555387,20.5803295417494,263.881130306198,22.0898503399519,500,50000,614,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,193.200289597497,34.5922508127256,50.8164694122138,22.9674239470747,512.785,20,506.132714182943,3,421.526553985758,44.4538978186742,243.019148211205,39.8446322877136,500,50000,858,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,9,SpotsMultiSize_Whole_cell_Current_clamp_Inh,10,11092,1,4277,Left,208.530400230286,23.6567172745203,47.8941855965218,15.9854220665077,512.785,20,482.303089107684,3,460.723675023917,33.7931796800084,281.572228698603,35.7971161779803,500,50000,1200,1000,1000,021026Ac20,ON alpha,ventral down,HFD,20,-1788,-255,VT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,138.941456965292,32.5695395309814,19.6624363002979,20.8980222066538,744.125,20,726.825066897523,3,431.750032434853,31.0424441096178,282.976025880043,90.2992751242229,500,50000,30,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,182.525757914353,46.2158759739844,-2.26484260688314,22.2698054238615,744.125,20,826.54446970338,3,541.364139683557,60.59652497122,277.628504132291,36.0215142782797,500,50000,42,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,281.701530996343,35.798228532741,27.559832198008,37.9996836893736,744.125,20,760.315340181173,3,628.557174625316,47.5046170818767,346.358964067782,46.7676999463311,500,50000,59,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,420.476470247639,37.6912152974327,58.2100662706324,21.8637612394839,744.125,20,750.332659856911,3,795.943976039853,58.8249594807907,469.521550771773,48.2819736724996,500,50000,82,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,549.199290598737,14.3360499357601,101.077334659271,10.9344089903734,744.125,20,716.52036575321,3,946.245267260699,48.1157882599833,619.393554165199,10.1588194964095,500,50000,115,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,610.974744770147,45.7451011093214,135.807950324636,17.4261819587797,744.125,20,715.983662503677,3,973.618765433846,72.0127304305205,691.850097168003,29.6720038786625,500,50000,160,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,581.189551309108,28.967240565052,141.498964308947,28.4151138137735,744.125,20,739.169239504869,3,914.09825703749,68.316137388435,716.59183689729,16.9962667437008,500,50000,224,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,599.806816253623,30.9997413289583,204.246124730825,47.7544782877917,744.125,20,735.304965405334,3,868.462556705153,42.7844523302375,724.304318905033,15.241384756771,500,50000,314,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,569.017836806032,20.0519560255541,160.513030301254,84.6370157470353,744.125,20,772.766850194931,3,909.18674033891,61.1459252870374,653.17975607295,47.853240937896,500,50000,439,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,504.819015755417,12.2728564181806,142.353299938912,61.4883339704891,744.125,20,760.852042759389,3,733.188743262154,14.6460617367886,607.707718972964,52.0290320982945,500,50000,614,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,503.988557273155,16.0650200448076,132.48177218046,56.2582587806309,744.125,20,785.862392047934,3,759.083793097375,75.8135966813736,598.931818079195,28.3894478867769,500,50000,858,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026A,10,SpotsMultiSize_Whole_cell_Current_clamp_Inh,14,11094,1,4277,Left,440.691637000243,34.1569890911594,89.6855524094434,48.3215539985854,744.125,20,814.307664018243,3,716.361191704299,74.1766625150988,519.391405427195,35.0025138710946,500,50000,1200,1000,1000,021026Ac3,ON alpha,ventral down,HFD,3,-600,580,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-63.9089611847778,6.20134744206369,3.65086713355215,2.44614108029607,-344.496,-60,-344.399949732916,3,-447.572015472908,12.2762459474429,-224.205665050831,14.9301640998241,500,50000,30,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-117.653628088823,7.38530595940509,-1.0724763349253,4.6500507084684,-344.496,-60,-358.145571246491,3,-587.074698642086,48.4432266797278,-264.91169085737,36.1651725362424,500,50000,42,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-198.155530604194,9.01944231901191,3.64158455296628,6.18904520661368,-344.496,-60,-413.557607764767,3,-721.242458883916,34.3823509064948,-240.145697709076,20.7461052525053,500,50000,59,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-255.750144636265,6.5552317763267,-7.24441500250066,4.59320832407882,-344.496,-60,-342.896522414925,3,-883.74305942775,20.2248416183494,-349.167230583233,22.1206617671752,500,50000,82,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-349.357514271763,13.4232453738753,-20.9354577465264,5.67058071951413,-344.496,-60,-310.894997427627,3,-1167.4919276452,102.770049298304,-413.200899483893,34.0393862391433,500,50000,115,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-399.477006627673,12.8251498930458,-29.7776380276789,3.61921981420975,-344.496,-60,-305.310838693019,3,-1401.71054540963,44.1927101383771,-462.927464347639,27.8788735530976,500,50000,160,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-430.39045446055,23.8485181908563,-57.7511503998558,10.3104051681073,-344.496,-60,-334.090733668626,3,-1534.8587817073,17.5844764548151,-490.620983014827,29.5561919131341,500,50000,224,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-356.551148164283,6.13175823561701,-40.8522231930162,5.30307085140003,-344.496,-60,-405.610920331421,3,-1566.04385265547,81.2296253580255,-448.138103101683,36.1432897848565,500,50000,314,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-261.751354077058,17.0664819426457,-39.9786202232365,14.9910616767015,-344.496,-60,-351.057985176213,3,-1091.63977028081,52.0063683429605,-434.856756873812,18.474329762742,500,50000,439,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-215.529734361055,6.54080621526066,-42.812314472581,6.09400013213526,-344.496,-60,-306.384715381998,3,-1095.0118488044,71.8435706702537,-443.168665812562,29.077530327694,500,50000,614,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-125.021431614546,19.9364060751181,-42.5460489165345,5.37912516718036,-344.496,-60,-332.157755656515,3,-684.959282792397,20.9850507328566,-509.487828313408,36.6156983171259,500,50000,858,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,11,SMS_VC_Whole_cell_excitation,4,11113,1,4277,Right,-125.736027771865,12.1669512420422,-49.480448629922,13.0192527152736,-344.496,-60,-327.432698238985,3,-601.797762923937,54.0798279350377,-527.055944579042,84.7937229484823,500,50000,1200,1000,1000,021026Bc8,ON alpha,ventral down,HFD,8,688,281,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-56.3653899419261,6.26687605317574,-17.3366522162726,6.64323577599618,-414.68,-60,-445.988683400867,3,-312.187617739309,15.6295677852464,-325.503688641717,20.6340689323326,500,50000,30,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-60.2359078126227,12.6364231757802,-22.9916610199117,8.73669464290152,-414.68,-60,-416.994013101885,3,-352.166242986163,33.122900835534,-302.33836463071,27.5627862442629,500,50000,42,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-83.7306285182215,11.0556746577544,-19.8190298380621,4.91122204952672,-414.68,-60,-392.509624878302,3,-371.169092232522,6.28844645702281,-280.533899927787,31.2516808924615,500,50000,59,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-120.004198215385,7.43581507336745,-19.1087119555628,9.40665172447549,-414.68,-60,-423.65204853062,3,-460.822083836851,9.40102955903071,-316.278280709272,43.6621281600593,500,50000,82,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-138.360079814285,27.8226783666874,-4.22697191086592,1.6772503590936,-414.68,-60,-397.664232893089,3,-482.692107170203,20.1346840879081,-294.978460582001,14.019039436478,500,50000,115,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-238.119374710068,42.0887719623516,-41.6588936736088,20.6137990739251,-414.68,-60,-400.885862969619,3,-605.335605258384,76.9370233658466,-406.453639704153,71.5261748331876,500,50000,160,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-242.326479953018,46.9166895046893,-33.3195110201309,4.57710893979404,-414.68,-60,-379.62310457905,3,-713.127331024505,27.5906651911124,-401.91785859284,76.9103240168889,500,50000,224,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-245.368016486415,72.7249022004774,-141.301578198419,56.2003984455796,-414.68,-60,-439.760198682409,3,-663.454371696973,120.677044739609,-494.211401158004,99.1022328885587,500,50000,314,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-188.99123898907,52.4718272213294,-126.939405505421,48.0344021963763,-414.68,-60,-428.377105856021,3,-550.287731410963,77.7497546076,-476.619789288064,68.2151899648421,500,50000,439,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-170.122705792165,72.6549196309167,-154.493697803235,69.4956307390732,-414.68,-60,-379.408329388567,3,-542.652639122225,118.438007217452,-442.567330047926,69.8453009854133,500,50000,614,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-196.59338802969,35.0751650919727,-194.047458251566,35.2335322540165,-414.68,-60,-424.940700615722,3,-571.098078274763,39.2725419445732,-506.665475782193,48.8209808097562,500,50000,858,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,12,SMS_VC_Whole_cell_excitation,7,11114,1,4277,Right,-119.378600584413,66.2575507183776,-146.876686282425,52.7780793207028,-414.68,-60,-519.012297743223,3,-464.383316380339,101.591467687142,-486.075625593915,75.0540504332721,500,50000,1200,1000,1000,021026Bc9,ON alpha,ventral down,HFD,9,732,520,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-14.046904194397,2.95288910508123,-3.1515489048678,4.680421827477,-132.34,-60,-115.878991585708,3,-163.851735227465,28.6111523706169,-138.078694943854,36.004641475503,500,50000,30,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-23.4480458845826,7.23982473073172,-1.71903602996972,3.21325448408123,-132.34,-60,-159.478385249468,3,-195.415100852655,48.0654676119521,-119.16985671363,3.70872899761163,500,50000,42,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
021026B,13,SMS_VC_Whole_cell_excitation,8,11112,1,4277,Right,-40.1419788043007,4.73032048015504,-2.45754963053142,4.72498042251429,-132.34,-60,-111.368709567275,3,-200.345019931205,25.6947194869159,-133.335115135301,11.3337834604294,500,50000,59,1000,1000,021026Bc7,ON alpha,ventral down,HFD,7,778,400,DT
