ON_mean,ON_std,OFF_mean,OFF_std,size_bin,cell_type
7.13735632183908,2.61351662688127,0.89109781843772,1.94893051868454,305.58319088287,F-mini ON
6.72213230119634,2.51717912836892,0.723434201266714,1.77598957379371,336.947106909128,F-mini ON
6.39205958245367,2.3389948252034,0.725369458128079,1.73356126732095,371.530097995308,F-mini ON
5.20752990851513,2.05477017903122,0.456896551724138,1.39732340858062,409.662557968275,F-mini ON
5.08803659394792,2.05381570936957,0.396551724137931,1.25542240312381,451.708791041821,F-mini ON
4.98318085855032,2.0864616787599,0.40212291813277,1.29555335209627,498.070492251979,F-mini ON
4.17859488623036,1.84694837912599,0.415787004456955,1.45684150225353,549.190585111197,F-mini ON
4.12973258268825,1.85207780686113,0.390804597701149,1.44239222613551,605.557453144988,F-mini ON
4.06644381890687,1.85675828672813,0.408573774337321,1.45914752916212,667.709605737682,F-mini ON
3.81741731175229,1.90337994880848,0.46035655641567,1.60517255870092,736.240822863135,F-mini ON
3.7537532254281,1.9413034653465,0.457307060755337,1.58446979376672,811.805827851363,F-mini ON
3.73313394323247,1.96365035926627,0.450973492845414,1.57750741457105,895.126542386727,F-mini ON
3.71778090546564,1.98690268589829,0.453612479474548,1.58715123463508,986.998983495745,F-mini ON
3.33436547032606,1.96633544886024,0.459195402298851,1.47192847714383,1088.30086841594,F-mini ON
3.33814215341309,1.97276720992342,0.461986863711002,1.48433004813477,1200,F-mini ON
3.33567708333333,7.45124360150637,0.230078125,0.929522258955599,10,HD1
3.32005208333333,7.44700388336885,0.230078125,0.929522258955599,11.026362606387,HD1
3.34609375,7.46413749709695,0.236588541666667,0.929404598242472,12.1580672327529,HD1
3.34609375,7.46413749709695,0.236588541666667,0.929404598242472,13.4059257901165,HD1
3.52057291666667,7.55019119431798,0.244401041666667,0.931600560019408,14.7818598836139,HD1
3.65533854166667,7.58376435381868,0.240494791666667,0.931568643850458,16.2990147073531,HD1
3.89752604166667,8.00894406241809,0.232682291666667,0.929339510761877,17.971884629011,HD1
3.89752604166667,8.00894406241809,0.232682291666667,0.929339510761877,19.8164516639627,HD1
4.473046875,8.431403024418,0.327734375,1.30382752601781,21.8503381618793,HD1
5.25325520833333,10.1556142450253,0.546484375,2.2438324649999,24.0929751645056,HD1
12.1295572916667,14.2582517764969,1.72421875,4.35407104247683,26.5657880430514,HD1
13.3471912202381,14.8753859658297,1.96791294642857,4.591368056317,29.2924011887103,HD1
20.6057849702381,18.9392049510819,4.72181919642857,8.51183520009199,32.298863711848,HD1
21.5081287202381,18.795603373003,4.97442336309524,8.57315150707545,35.613898306111,HD1
